,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,149853.39519385304,272.4625106810334,213.4521906169701,98.36765568181966,58.81931353022638,129661.89242577356,217.8742465693677,169.8803873784943,86.2898537119553,47.06796011036817,149221.9909122668,793.0627623319649,511.92015521082595,239.81748543164682,134.1669416371034,142692.66139486202,248.5796731961271,155.87584140494863,81.79803015580757,50.118983303807084,135784.87403730268,243.04874066097378,145.00725094692476,97.92535097976678,52.944654482604854,123378.93785966327,172.09623546964073,116.02744735160255,66.78336342354234,35.0831688433384,135521.18550687574,378.5415778407688,253.18845819501195,129.69504872247944,65.67491339109762,148227.57805554598,190.43172082452782,220.43486513476662,80.0135406645372,36.345097420398936,151259.7303098476,200.8411049420909,206.44888475701254,86.36818491872836,46.69552519064277,137590.10363523287,206.721455880455,212.22911148400567,96.62542076844244,43.67341842895219,132669.7451517677,195.84331357195273,217.7543238287263,96.23152279982986,47.33082669296418,143004.4369372088,155.83146741706167,189.4094987418319,88.17626771569459,47.62402361023927,146185.86165109507,225.97174666827118,235.90595682180407,127.6377745615278,61.36359668448161,139233.71154851821,220.88456133874968,205.14098998194294,107.60540198227031,46.69755288772938
1,150415.31259105878,90.99667724872414,111.80346806682667,57.603579665092525,25.846385663022833,130174.22774198797,63.50861944778631,80.79267796776321,70.90954918870517,31.555328621651345,150815.92584557715,158.55634836526,126.69942638450925,57.14023677937993,23.19177384465699,143449.0168052486,102.1369493048574,68.89473381760358,59.26304046346809,26.14889724713122,136541.74524281378,150.4738771578006,95.24486243749172,78.68529818447635,46.052858673287915,124054.8373099275,89.59830569484426,74.39823404948567,47.74427000151989,18.76054057763546,136346.7188962196,142.74551586334513,157.26872595478915,62.82262719877269,28.914764809863797,148787.9392041662,159.0836426959678,236.91332993739567,79.95960479309785,33.44161372698982,151756.44554452214,165.6740744261773,197.21567834086457,78.98431537018162,37.29421567361599,138082.0082225042,148.1588755670671,156.8451032336045,96.03280386356589,39.36824848989319,132804.162600482,223.40771833137336,181.05883231675398,88.5683052107643,38.146323181724306,143864.42418143005,205.39497695495936,168.80170980209627,78.77308145738431,39.40549927248744,145883.78356141067,210.97831239304904,207.74770162219633,111.85809890557073,48.61300343854271,139301.83228116986,128.38702178003453,123.54696333427087,65.66314396540571,23.241106343157707
2,151166.64096906857,80.62331746013315,93.87469310137877,52.97947851400851,23.093837052865023,130875.34731192929,137.40477818350325,74.31156580574168,62.4725806775123,21.123821578163852,151614.94553323116,185.26327785234707,157.51036166675297,65.80985420172145,32.404126670165205,143994.71237276716,168.78910417753326,109.41791275918365,58.461200922152116,30.927877520457322,137665.51098313203,153.7114444443796,72.86038577677255,86.72419303133516,50.06023043977514,124153.37586920882,159.4970474913052,77.82896910678804,57.771790980066925,29.31890460376575,136792.73909392362,169.8346056185742,140.399136146518,67.69357029079019,32.40496386742826,149410.2576067321,171.44977988219551,169.10982658415668,74.32335581792022,35.677157072643915,152663.88199169148,182.76261424639267,149.4915451099848,78.46003047867768,37.72762310705666,138753.78359624656,193.64093435336997,120.36004187087178,83.29450300220273,34.60840102164529,134257.1421865845,295.1040999485864,202.6953307799918,111.99696668267524,51.53387048539134,145398.82310117714,165.98113969454954,136.1428840523037,64.25516959687735,26.364494468275517,148489.0923709909,454.9041490370948,266.73542995662604,159.50921799212938,71.32599316276631,139862.79298649787,177.23088019406424,147.36132753832592,61.35552911033355,24.660274740823347
3,152329.70272848432,281.8267397169273,139.90425280727356,82.01206399734441,42.31082167042382,129471.0221558222,368.4048973806153,225.36304456863962,97.93891229491003,54.85251369989355,147360.02219668985,481.0667107128871,329.75029692843134,158.30989661429288,83.42158304678244,142017.26952915234,298.26023046815806,197.72246283536572,102.87827153921272,57.388733827360305,135250.75825475468,408.9912950766783,257.5871669459627,139.47502062229793,81.41534933625192,122446.73144724072,171.01836837839906,116.6860412441184,60.91615130375718,38.46608291425464,134358.83100895325,377.06829727553145,197.76914654953538,130.34424766262853,67.81018188082561,147184.73101729652,329.41909756158435,222.99861890585854,128.5050299999801,64.00919740088673,150250.307386398,231.56200601297243,240.48756640501935,107.52300395502101,63.506043282990234,136436.99622267226,277.190939665789,246.6301383255451,110.63849066826131,68.90126317599555,130656.6567888407,292.720332376722,226.24130798801406,98.02264095165499,62.70540828816756,143087.11288377875,386.48968687041,254.86539677623912,124.67359466507098,73.95639882157188,143826.46248258947,243.3708302026095,178.06671466629408,111.06743686052737,61.35307987195395,138301.92741680046,499.40507352754247,282.02371040112206,127.52103142826955,81.89991471091867
4,148513.7813436115,479.31469639745205,237.3676080756029,142.7939840537046,69.07486461207445,126642.5899655175,317.9719156500279,152.59210786568286,83.22581709940707,41.60933948344598,144065.235752151,494.5256649565803,240.19276442567954,146.0187816417059,73.06951428725887,139264.14200771853,303.04413465261615,138.11887425216065,84.27207183883097,43.554120783284496,131400.8095006733,488.81271328145635,235.46668307412892,140.17533360350794,77.33361144880918,120752.78788459822,236.81570662693954,114.04732609856102,57.458964824609815,32.98646711696702,131278.50369939127,379.90167123266605,197.8101645508633,88.07917828991074,44.794859288472544,144426.3453095316,390.86281962137843,205.5509623439358,94.96552276377747,40.214221861895034,147400.72549707323,439.8813657378358,183.88618783207878,100.37147551796379,48.041292708907044,133638.09551950207,392.302214450459,152.72905761946924,100.47331752597803,47.93381732433881,127578.7889052506,473.48404457055665,169.25889337052726,110.17685741554017,48.98827424930121,139345.02563647684,369.3501841170789,169.66037500832198,103.87193522416209,46.608995508792866,140676.61727201837,321.28909300387977,138.50426477541328,98.83018567122383,42.76993131188462,133979.09532426277,364.68639055303333,179.47573898119964,115.10102716270399,43.68882238469817
5,145322.19730563895,121.68935803678485,122.36423996969435,66.37979860025179,23.01420235944819,124928.9597297368,95.26513599425655,81.43879753700081,67.4462752633051,19.508233940165198,140447.55720276234,73.44744099366774,90.45248417537515,54.63366614841144,21.07852744884279,137859.92222300605,73.66529707033247,52.84968493247136,45.54788463537728,18.033102466315697,128686.85214773416,61.30844525641681,93.26954991889217,85.65300916057438,38.15745701600928,119616.29903272279,75.80551590108199,55.86086117656486,43.265631055962515,16.961080311740133,129380.4971812325,139.46277285592402,80.88843321068286,44.59739679778666,19.917468239112733,142723.32522877783,99.63944084149945,163.12470844938667,55.007616741055315,21.93494251965549,145359.0055070512,126.58093029374687,118.27265028495017,65.44729317942215,28.27560268244478,132150.2639160172,136.14653628240208,99.57978886863583,71.20453848816696,30.137129231510684,126018.77437930193,113.8209319694159,91.225032085859,80.59790895161062,39.635795358719484,137473.45002880154,78.48133899563089,71.46900441673151,56.02773099999636,27.962080606022024,139712.94710615653,149.22087424579362,119.95771068219231,96.08842558375888,42.1445370801357,132186.5759733708,70.01178297219357,96.22709177438338,70.59377110256176,27.56259575376998
6,145914.94082660569,175.3993983770566,158.63233989198667,65.46339032973512,20.408563788404287,125989.97693535958,190.2991011971154,117.67449033846918,57.89475457380805,30.137235334033512,140778.45123287398,171.53683845726624,123.46501873816828,50.335896024980485,21.452542509369554,138643.6401469356,151.9118653252728,120.12521004879369,53.377020282411,32.54544295997175,129650.73303087908,173.70838334158682,99.95767803682088,88.28026043665375,41.06066890948064,120036.83056045625,85.11211066775384,38.66396065833642,45.41128244659431,15.858938915328645,129694.45948903909,142.55045006025182,81.86461773726228,50.644890999675525,13.842321254022872,143155.86582014718,201.62408858578664,80.5543620157481,70.85293861741336,28.8459407714824,146254.43572825936,262.545971610255,63.19326028047054,72.47504952168731,32.53352360338974,132775.66332137233,268.98808063691035,83.05880745769188,69.703300945261,32.701013843880865,127294.06484615582,247.58130642388448,116.88733968287555,70.79688919927204,27.785983484984246,138400.59565629106,221.9940914936493,109.42615788168644,60.197944309955524,25.11369923037976,141438.490401582,221.87326875639178,148.4706039390633,68.91118106726942,34.42785276806732,133590.29845449288,192.4222425514733,163.60902307247812,63.92748132259726,22.41248259883622
7,146173.00369489632,118.23870361530545,142.02800950945652,71.16340690082978,27.510680341669165,126470.13329467172,115.82302195850015,89.15975857083959,56.93085360583724,32.06801605535494,141603.52209465439,69.84447328085622,102.88101824896093,52.945025882397516,20.461799098071445,139456.17424704778,73.67451809697005,89.97696530812576,54.1834712085195,26.5982152707182,131780.16267891298,101.69654921409267,65.69691852719937,61.73297038784918,36.47838524298731,120684.24878464804,56.07479149963183,34.54318116696852,39.85008699388071,11.731586460070334,130834.38260143287,87.55094046763816,61.37510484157046,53.983752508845896,21.327338352234545,144521.0101278185,160.46462462473448,155.4625000385231,71.85365350598146,20.705057847494825,147726.94497784993,165.15314592845976,104.96255818731868,73.01938116939881,24.603267114254614,134137.4715134924,187.55506838540376,98.42713779448933,75.19366594247315,31.22453233475638,128660.8596848655,230.94840794725954,100.49772681509769,77.66173526043409,21.131876085403007,139669.7370131069,150.43577520338005,102.26855025612662,63.56502086705483,20.104723364653456,142216.7090535051,240.35152459071634,109.40424414243695,91.03668709035706,26.736777974432517,133911.10678685174,131.04561471250187,135.56205415210047,77.95620458227218,24.687402411625047
8,146967.88297225986,213.79846309038314,126.04776880006726,81.03373946184782,47.56471356448318,127324.02735129464,197.14446271809413,114.1486224689009,76.75801131876763,42.858142906258806,143615.41030080165,331.1428479207884,217.14242535913667,112.80994762410224,67.65036084203368,139889.22131522934,190.8317567529624,113.38139964387717,65.13394864138935,34.83195591221799,131787.9030400437,351.2392732788149,207.9986816726108,104.21037168814375,59.27234731217818,120761.83764222951,179.4014944802887,110.76666495062446,53.30179713382247,29.2720944539239,131022.60100178413,273.9179167785429,148.32345180150452,67.7984932574714,36.79338864146862,144756.58650574484,261.098802213135,150.80945882599255,85.90337989510135,44.30071890320595,148301.17359105835,254.42452563684122,103.30164003643387,79.81105469752961,46.812296894013045,134292.54213466038,213.16181355338108,53.32845690632398,69.93170670104931,43.78425351281645,129447.83752569517,214.48460871702977,127.79265209120393,83.37121196966251,53.539147975872275,140507.1243513009,161.23657912918685,137.48010219647858,72.77762232598639,49.021041544068716,143625.00742447568,213.66607710174685,144.10841776642792,95.1699686152453,58.40321019842424,135222.9819000212,185.95732709602373,152.50526418667974,88.44027533362801,59.277598324666776
9,148593.32188063642,248.1097522070124,171.7318630447989,101.2274298469009,46.265183371272016,129030.76492752484,271.15906881297315,130.421906294701,76.35571763142018,41.38463458937986,147332.110475399,351.565349277513,231.14450435794015,122.82854469081472,62.33258414044187,141441.34583003997,193.2475011941259,98.82611439483756,77.94952406139103,41.55673315950766,136027.36903268858,509.44799423959597,262.24060233866373,158.09529081276162,78.1983193558563,122177.74042295158,196.6844430130179,122.21906834231473,66.76934104590492,25.324796472502577,133311.011302995,299.093549335786,176.0319532112147,97.72594951116878,47.2788578932455,147338.66941072917,331.9661873563756,176.59859454119254,113.84790913251747,50.94223192674655,150818.51990085744,313.53215465057593,173.02386795712275,116.2838977718505,56.92668704783991,136725.19464674455,303.83881456539484,161.7819278861243,102.55232178273943,63.57024347325482,131607.50474717957,341.65390507810037,189.48457552521268,122.06149114052204,66.53423648285313,142428.9109038372,251.61449059140938,166.22603727837398,102.21689031941413,46.342155641081625,145121.4610034532,269.77528310170374,156.33731369863514,120.98123748268641,63.52327847686635,137304.13466053785,282.5698773229148,197.17792602091222,116.28300535682234,51.22964853585709
