,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,134717.575662684,296.6264369093392,82.08415397636216,87.4906155001169,26.872417020759542,137770.72280122817,172.92093596037944,79.07923372445924,69.0822070761736,23.298940296331292,126361.65841497087,127.89228504758717,107.4919365083678,69.66383262372648,25.75318366396826,129667.2850679202,206.44586238085023,87.55217705817859,86.54969319354092,29.619094070193714,147287.84586459928,156.91142890182456,97.24527167895593,60.93687029628427,27.899686618784454,156011.04761458,90.42635849890823,62.90737839994799,45.99173212394313,17.4851906417521,151738.56560567237,112.96248950803732,73.37738269327089,58.76761524284161,17.07032125488696,130043.7634604909,161.9976622094145,72.80622882978446,69.7496535447586,19.165436476288228,131239.56114926958,151.2298505247337,117.10414359974541,74.49632833852291,22.423407318323186,132845.78309451448,147.88878200960372,115.69008184458608,69.20224132248688,22.209488512779252,135275.1707214696,157.6807382877473,177.8957921829953,68.78557675295234,33.897912723290396,150311.83541364624,151.72673648179423,140.5460801760972,90.67245640020721,29.576358257812178,133064.85948210696,260.3175404176067,132.13818421508418,78.52693767376026,34.2101757692535,145934.3451320987,190.7642460327558,110.94176863466328,80.89004208811993,29.858902006368243
1,133137.81321036536,95.60756106793876,63.27937103791113,59.012454191822485,22.90077115432547,136825.77820540546,273.6184933327454,139.65768211630595,91.23660412892802,47.03656489727898,125516.23012913109,83.02298192232786,41.02972989527592,45.26736288275916,20.95449519095416,130308.94035781853,189.90920495440244,80.59423247778808,51.83296543206469,25.579762224922415,147311.8778849411,140.45606813507933,56.45770879510982,59.136585404039835,25.145180809266982,155939.47861198903,115.33445535703673,44.437302285282094,36.89238782191609,17.093019812678243,151709.92254697156,120.170151752544,83.48445181825034,46.38758681575984,19.384979393739403,129545.49548507991,101.33598209730181,75.97058572077414,63.91030649783321,16.874730190574393,130828.7978592158,250.25373038783198,93.55480882143769,66.9107502128291,32.823522916394246,131922.21571709344,179.16390764269997,102.86183980347141,72.15924428994533,26.10953608015968,134913.3258608625,141.1889960354521,80.77561893554919,65.47133579321127,32.16499561352809,149693.19468517991,102.34702818928456,70.71006276531891,58.149211762103,23.497498694725817,132176.74763091846,174.1420403866275,82.40600165543327,57.906491048602184,24.41759376643875,146282.98841143155,134.3678416073774,50.383612381395814,55.56564313116729,29.22119315600422
2,132679.42087621233,145.44896983284005,79.51338930545292,61.64906208088976,15.445369346170214,135724.71010327822,86.08743011723061,83.07098935427406,57.48900630769757,23.51382645197096,125784.0960165215,107.00828611151397,45.02952113547765,56.744300025931466,14.92094989513397,131655.57566412777,326.4186463463879,180.61703531628575,86.8691304780819,37.71089494368796,146792.06390158818,75.1625428032807,53.83892691427694,45.38071670378022,19.57181683816501,156092.60130575154,45.79626167246282,80.57810095445711,38.35908282714997,17.18609343437263,151975.600857202,67.98391232021868,61.69882172048944,45.150561519659185,17.573686265899923,129852.82338033104,123.68884075513608,55.7736497940028,67.79645155937308,27.296587126079032,131364.90211382814,173.234661649988,55.162877799762306,60.26512545752194,24.121327009745137,131683.59303210248,94.53263770778229,76.65113106687232,58.32212616638896,20.159383550472235,134483.44948195713,76.65540945500442,63.106540101936,67.85128000142932,23.91372976934919,149668.6055059046,112.42192028932023,44.501593730375745,81.92225702161554,22.235754961635745,132096.22436935504,75.89967864563975,70.93443737952333,69.22908459013945,19.416174947439785,146375.32472369837,123.91519158357109,54.42106344465535,72.01057172241602,23.994175046361786
3,132946.78056154665,88.3261455956316,106.2916257258193,52.96699927058128,22.321957329209475,135246.66849827082,118.28199090492643,59.45496717625078,44.83012528882967,20.22570308240246,124943.14305860751,143.22729084858693,75.7169196653664,66.29247054396701,32.91682060079258,130937.39768377627,223.98787415021897,107.2615702354734,99.20827526223859,37.33685914289209,146648.3887000177,122.00933122472598,58.71514661518181,48.797560669928565,22.808072652643013,156104.24935827468,150.44568341872383,72.46390809480579,39.79639818390566,17.56863232069783,152126.24649128597,115.81407927659309,103.19066007772247,52.2226166858639,21.98923618930811,130096.9550741271,163.83529535856798,85.68629891466752,61.88258357837237,21.046825558959846,131081.34356767402,144.77751145444964,137.15825526817358,70.80096195159652,18.58752947177946,132091.35574850405,201.55395782011973,134.67079718400865,73.45974380940532,23.411996846857893,134827.9977345027,142.4044492696067,102.50200239808244,84.70073597094833,29.685496967107458,150068.15073911016,113.21325027858607,123.17597537903416,67.5762313805767,29.56046755051072,132185.15125253674,142.93315935542213,128.33921963890865,60.63620129880938,26.36684733491794,146556.25951351423,102.1289540600796,84.57763404698215,54.30506223059367,16.468129838622456
4,133619.32555387926,272.0775804603021,109.37969733506326,58.71745181739917,28.114446835451815,135625.59506342502,203.82562522971236,71.54742988755956,61.778780921745934,30.793135790119365,124360.3502135993,84.43882691511867,66.76345058161264,51.011969701606965,24.50999644977677,131864.22226227532,361.60648031595247,216.04135404197044,102.17695548408659,56.66611108358077,146540.2687389429,87.60916731676708,46.32647135290475,44.42099581276617,19.417878156606776,155990.76959758048,147.90245274591382,23.590254802230113,44.98816458165687,17.747427728568564,152348.39676368417,128.3311028605969,57.76071796375639,48.784305601416634,20.694755672746414,129902.93664373348,196.09977789030958,55.53925010360938,72.81288131403795,17.216899612874105,131595.78741594232,1161.7808761503222,728.8640036169427,246.54366161677984,46.93139717888195,136431.33436349357,1525.5474520649718,734.4878932739321,380.32387515184126,130.41607113104527,134582.90852200647,156.2442462106757,122.12864783880056,86.15591762734076,48.49141059678559,149856.2730089646,121.77031258637209,155.753199184936,89.53490467219152,37.191102436074175,132203.94978711463,103.44700232167474,107.26055515832715,65.6963307509794,35.52353814143745,146535.68163170957,88.05369683845751,114.3324051536933,55.67020800040853,22.263180511036193
5,132835.63273915247,230.2252695939316,107.36628595061839,73.23072699574044,37.074352226512424,135645.82107293155,124.3093753129727,62.41382601545753,38.19222157231127,21.59273188754025,124662.69853647015,90.13310370121079,58.3968817109382,45.45832863787177,20.852391302392313,134094.9541667193,347.4168482135801,139.08445960333023,79.35936367839389,49.5867129455168,146539.58480257005,66.58333952635644,45.27974795289947,39.77397011587904,20.930591890136256,155914.1757829891,66.7839912568428,50.33369876307434,46.144314202528136,24.78102435143285,152324.7530098083,62.59308409926912,54.77825900203334,44.09110580420847,17.014544893843745,129693.0158780565,93.49163027270549,72.20897651873429,61.96130276468533,17.421402818446545,130495.03118724334,334.68822248469814,130.67485904775577,83.85623001594175,41.92361297973175,135679.13397622269,647.4608518141781,345.9551116822548,188.37362077078268,94.68514017670071,134362.0197675468,175.08698470862487,76.69173078192867,103.08057040348419,50.01564379694696,148066.08007108723,263.80695699243574,156.78274659514878,113.71020733232896,42.93243108053918,132288.3103415979,191.9691824179409,61.42365267585157,75.21199186567043,33.975139846926574,146562.47204086423,119.00836662773072,78.02015811986752,77.07864040591313,27.487333309671097
6,133649.1063724374,581.2194320355035,420.47191997969026,202.2075211415507,87.09204290598544,137310.42512740265,308.72316383693175,295.6193892128804,210.04488847637424,129.45114855608216,124709.72984794634,269.25483042277176,270.4988062121158,185.52637665148967,99.13075016552837,135553.56595788008,443.8318119334577,382.55225817661153,284.25452639460786,154.7943191088133,146714.65547732692,489.67120008319216,367.38288816761167,296.48513929126517,164.4181600581119,155108.59482066028,467.49027624329807,267.12568133025195,168.26384414635356,95.3740534094114,151912.7407266875,468.71230746521013,294.5719436609078,204.3868112589822,87.99591956319645,129020.56523807065,451.4413449300063,264.70626964076416,209.61741869323208,90.60029701688966,147626.68202517703,1863.718060106794,989.0866630685722,473.7570296305538,277.6376938038707,135607.51097474442,469.0725449425995,262.5208620617316,270.5564908660697,126.09333895178617,133519.90802288472,290.8757773056625,365.38946984812264,331.3152969814553,177.93370682613158,148561.89373999808,394.2077485163127,192.77109845019163,311.1356620830483,150.19527086057397,130862.9001092195,490.0187666296249,405.15012114224174,261.77879248593655,134.48530033569097,147451.26878268545,405.905176920046,299.08669858085375,181.37605093725017,71.07941369253899
7,131833.36225601565,641.7475601064151,290.58258412318656,137.0235806451931,67.68932306317119,136190.1031600751,235.42588662458422,145.26654440920336,66.42980908806767,36.25300194210431,121909.1466894438,111.26068314034582,131.21123267023012,71.20348492402653,27.723422091490196,132034.9893041822,507.00266018075814,344.62981484162543,165.85931670744384,85.98639572107193,143418.91002266476,251.87800998768068,156.2024655664579,81.75755213428565,49.38855564702508,153919.47740292348,200.33057312343277,86.52232332039517,77.5141019248912,36.76984717042817,149626.51281008602,192.0217459964718,74.56033398470922,77.39266611423187,38.43493986890947,127159.35077932714,301.136499177848,125.50225415775138,90.66933693202553,40.75864914726201,137537.35436320485,2289.1817056256536,1260.0749343616826,632.0849022811531,332.31003092144965,135192.2273310601,299.9861681035961,87.53441015176236,86.93252053927732,40.909286826804156,133554.61144919725,395.4083939503641,129.189642709398,91.85864258555827,37.470175243757325,147799.58248501993,446.8850848347234,147.90792787284164,95.5575090818117,49.61551011738219,131818.48801927656,936.837880900016,392.9110241744079,203.90885397321682,95.83208033975328,146128.55232141746,550.1643159618144,189.38732902569262,90.38058176172676,44.24631347200309
8,132881.69143531055,226.79493684473044,87.40548595427987,78.43107312933877,30.3013834585585,136596.12969266006,241.07755839026458,140.49424623721612,90.05423725831508,37.62387082513691,122064.0254385164,102.58891155399708,71.5141976209047,59.29224133052552,24.621605582178393,129824.8035420609,155.3989266459993,130.65725562194567,62.14295584616842,33.533914491535675,145569.0026736004,266.4548292786084,99.70270189081717,62.22129793500593,38.067380993143196,155756.81508641032,227.12831400224607,115.0422145996356,70.69001067814273,38.45718957760541,151346.53089424127,181.7926449687404,121.45666356853835,71.1020969065206,34.408344247029085,130000.30937877686,184.4516196124327,204.89551522490908,123.73080527149776,42.465903657014046,125852.00258319279,279.6311362357354,190.66676633331147,114.24422452009632,34.02410076466121,135857.4862001347,461.65597997540635,143.66179327368107,97.44766761048722,43.16056632829017,134909.45298034392,353.52997509790634,185.79585717365956,117.17925696257983,48.132435627124025,150137.97104257683,285.8402926040253,174.4695633136373,97.01883250247757,35.60190102973202,135444.5615277363,602.02360579918,187.2686522148035,109.92884526583616,25.812207597812982,146524.89762077987,421.2558334494128,60.111416708908614,76.56727840083269,26.280027699057555
9,133251.19932988158,405.67284592171734,235.94469559496906,64.5914903063591,25.179724336476205,138327.54450714588,371.010941536407,226.09965450354642,105.80073422227447,33.16568923021389,122910.6607130715,84.22290518489173,90.53977863492716,66.71947671924136,24.29121120060865,130820.52255866119,217.0684440066101,108.29708090793673,81.25242381603367,24.28393473838325,147377.2784857623,147.5368297480639,123.16420290557434,79.0193990113347,28.507591258770066,155642.2528936549,83.81660645116065,100.77009082097521,53.71991749166775,16.934430086970355,151298.28814026268,105.56640744597493,128.19072750711965,62.237116803927,21.365636336097698,129342.81489998633,201.62663762149307,220.50465044997878,75.1951125281486,20.702767415207298,124954.60269245048,301.5967462245205,244.6022833744092,77.11168136069105,34.06722889413614,132248.81373693378,206.76090345244637,278.54128018968146,90.16064057976112,45.32989423629138,134289.14671642767,214.56549897872378,334.6549802326036,80.92127758951955,40.646001262723544,150304.16999317287,158.9817161011308,172.08558387496987,70.14814749653448,22.815316828422286,132957.2874366219,336.4352286400279,520.8321381873194,97.91206279890606,48.26447849562032,145705.76530784345,188.91016961948392,296.5497852778361,60.60540197087922,33.6428343571993
