,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,0.10871119035333626,0.06442369736102721,0.2474821220837311,0.2520518010213147,0.40209596533948005,0.5559926580980117,0.0715415039293724,0.04800030337515032,0.15653675534108652,0.1503175566676526,0.43151498320876647,0.16716074724781302,0.08416617957312537,0.11444396924668225,0.13535910035054632,0.6594651302137229,0.04489601037644992,0.06172278759678574,0.12085447779498645,0.11459655273777546,0.5873351607490729,0.08286925584426036,0.07005037409008917,0.10626853258879897,0.08803751612501418,0.4326725928158513,0.1519017430668933,0.0900510268911787,0.14335305933775927,0.07265745051346145,0.6966054127729895,0.013749429121594657,0.03801433477116938,0.17742116791828041,0.15189834430100516,0.5309604623965775,0.08971738516261578,0.06899485456286486,0.20264382330020414,0.2011557074140267,0.4646779280529523,0.0502831218172474,0.16235466894730122,0.26232563967853134,0.28332215097250607,0.23092993762873495,0.0680023714963768,0.16358763029258705,0.44687379876250116,0.3968436405933073,0.5071549155843371,0.08627990613979442,0.11168610096703473,0.16937667645212334,0.20290059845838573,0.6384435307534452,0.0671899468909131,0.03161678463456218,0.12835607711726005,0.13635740229343452,0.7545120235754499,0.10609731817489983,0.03730731794856712,0.06796411220714417,0.084991502208224,0.7662418138516672,0.025554862187022794,0.03385033720704427,0.0702843844722822,0.07215093136824834
1,0.31402795365818237,0.05007250415873784,0.22448658053408194,0.27075874982641834,0.31462899459434795,0.5788496814194549,0.15865037354207157,0.10445846877151126,0.13043356339039583,0.16639344555557578,0.40575948427694974,0.04128131078861988,0.1880530587546118,0.2227279913203811,0.24694735251550015,0.3264223687529276,0.16838089211166085,0.17974608040822584,0.21954791269701898,0.21923445611122863,0.4239657588278237,0.11717509091196558,0.09645985416333754,0.24626548797274317,0.2528945358644932,0.38701151977764375,0.25560993914946994,0.08471385474231678,0.15946672096983036,0.10776687219751689,0.3754368390308047,0.06327260639216917,0.2137608940156562,0.18498449578433057,0.20233204726211074,0.2723730791368265,0.261070402470539,0.08773269501379112,0.25026576107886433,0.24843941649485127,0.5651977369161313,0.09663893548330893,0.07286544016034172,0.17578027761023524,0.1301968806250795,0.42679824489626356,0.20302999236644256,0.06112782027552161,0.21877230606848902,0.2548995353653554,0.2906308274490143,0.1574584812364713,0.1356365853986337,0.29566079368454995,0.3310813674336993,0.36098415878594936,0.08019775381679195,0.16740779527343352,0.25340724058296166,0.24972026298173167,0.6063260918739518,0.0940898838999168,0.12786278212982333,0.1817822137442039,0.1906181075236975,0.629211705201433,0.04031651533230576,0.13454892634026636,0.13944375933541658,0.1714825205794515
2,0.05557401076472351,0.0952522526548719,0.1346591422320859,0.575288657951569,0.4775139464863052,0.3999850666110252,0.14598035786757707,0.03278819206919347,0.2787224183969424,0.22240576152823435,0.5169801230212249,0.07780892049780243,0.11961563141922502,0.11559660850740835,0.17810407462690836,0.5192753683086222,0.005018111712703571,0.11554569484186623,0.22093081848725063,0.2025447705147111,0.774096459103126,0.0032492973739248034,0.031485508799115346,0.13963672822447898,0.09299529338138451,0.39590074964607175,0.07952100441475998,0.06349014644547125,0.24284963774870189,0.2071804516416593,0.8781265782068878,0.05741701721801877,0.030119435569159993,0.12183844511738283,0.09474102492427831,0.7307375930205097,0.02609462661581896,0.024666852235173068,0.1165236417349664,0.10495620350630541,0.6386709216685194,0.03511144491722823,0.08144741703794367,0.09658362434579246,0.11462932279215853,0.5522890536911963,0.012906432610887291,0.17943204916539196,0.12434994078638606,0.13621934906151598,0.5499210960357374,0.04057529488341424,0.0846840153563862,0.21579447386676986,0.22843179184368134,0.5347223778694674,0.06280728607136041,0.08164573105621019,0.13939088830917626,0.21444819872660437,0.6023951187939568,0.05810466635582974,0.08330676563582035,0.1765851920994461,0.15555586322577755,0.5097484199443941,0.03635759764966959,0.14831222608321096,0.18520392291075669,0.19532402574187377
3,0.32828804159655744,0.15642812184171911,0.2553904901724627,0.12856297962539484,0.1515210606425273,0.6277115256992394,0.14121997269797,0.03197484832414206,0.06941260569318367,0.06326247773103823,0.12473781342530894,0.1610762068918926,0.3609167478241404,0.232240916438805,0.20173442003324285,0.291108945753962,0.14114374147346487,0.22530810310857927,0.21737473513530475,0.17406802950506758,0.13568214708092438,0.16229243123206016,0.1657774008928173,0.36243299666010176,0.34504975632676127,0.11523755801298718,0.17908606763819387,0.1358773938996459,0.39743925939444635,0.32235039716612707,0.27743995498681984,0.06802916369259875,0.14758406570444707,0.33335003815419656,0.25757309061325134,0.6937010447625777,0.0357149885733263,0.11312504031058578,0.116150100636662,0.07839178940707184,0.5764844906756815,0.04562368865363276,0.1922851047439467,0.09556392796027899,0.09343296740345299,0.4166349868913761,0.06490201519733563,0.22724637599104233,0.19636024253157633,0.190252119315737,0.2518499994228375,0.1035410121536241,0.3637342040550019,0.18663562537727207,0.14629019749068653,0.27584672937626775,0.10997719044165752,0.4132152410246749,0.13626551597892686,0.134081826656736,0.6767095319144265,0.09099862872699763,0.05269391851681921,0.05579679627835354,0.06091198915595361,0.2779554212594909,0.19838589854990246,0.2751011402659014,0.18566057084751983,0.1984361521094509
4,0.3842040910457589,0.15699873134037157,0.07620952016555065,0.1557879729037471,0.13232695528274963,0.7629771437017246,0.05382223222225099,0.01609683773487427,0.04404451993693003,0.04624033548320182,0.21913720049601626,0.14745701098559202,0.14999734291024594,0.2147632337258415,0.19825684416291744,0.5203114367631424,0.06349357844279291,0.13381776451893743,0.1220449048504355,0.11561770351086874,0.5443355974626239,0.021817654637960947,0.07004665566731512,0.246261298672123,0.22397041325036485,0.5522286181543626,0.054490522182477345,0.13113558786814375,0.1455814003410849,0.13406700738103738,0.5896719452881521,0.07192826336372805,0.10038931208274943,0.11204788025314082,0.10595517486608491,0.6320270742313163,0.06761302224079975,0.10599524291212857,0.10842640959156094,0.09795833894999849,0.4056677361033221,0.13435350415274444,0.0830951127329466,0.2652339748753538,0.27581047409878834,0.5445054500178256,0.01962125040856828,0.08269282673824739,0.2634394556993646,0.2820762790341048,0.22901776707561125,0.056343077166166156,0.3286923325064292,0.13750633928396608,0.19591258223368743,0.4466365251590245,0.07233948341763158,0.09737871316263101,0.20378227943919464,0.2048079741719345,0.707663936272667,0.024295506368963948,0.08051816544927819,0.08566406839265572,0.0763818377975137,0.48691981458441413,0.059083827194770094,0.13132950078088412,0.10669362140477788,0.12910031787800244
5,0.5944319508656923,0.12414900300597942,0.09470130173870446,0.14979870829427716,0.18346935415317905,0.5870483606431522,0.08524905963459714,0.04970620070347107,0.20071478246080263,0.24690555405044828,0.48161788675236883,0.21714907913546144,0.04926879620359201,0.112889732506876,0.11338563966903183,0.4603997336848567,0.26824355867055993,0.019035851567712495,0.1419125449185182,0.17461302861582687,0.34752982445487,0.11586769277281352,0.04183309608826614,0.3081211943912681,0.30667431279704777,0.5596454250805678,0.19979421341080789,0.08222925816728273,0.07345819005556324,0.08123350861723215,0.4824636509344723,0.11294857777210536,0.12543809925209312,0.06687511475275892,0.07662659862067324,0.37304372877432185,0.26736665151829353,0.11285410857449395,0.13385031822953558,0.2171924717291604,0.8313562631889047,0.09487030342040444,0.04653565781241782,0.06310730479918432,0.08429145905853634,0.3457086576089257,0.07641645494253725,0.10275311567246515,0.4073877759051527,0.45066072969200754,0.4938085771108168,0.05631799514161046,0.023528144057113235,0.4416245875177306,0.4952068961765637,0.4242910717013215,0.24740207302329653,0.02721445183521447,0.172332737892199,0.18428806095523542,0.8124870039807696,0.024324784100378655,0.009717798014929861,0.06286355555192896,0.08257096188324195,0.883890857873138,0.06468919505042493,0.014455849828277072,0.06680246634317936,0.073815078866024
6,0.31262685196919937,0.062118912804605186,0.10312119552159776,0.3684656750499015,0.37564581801718405,0.774846320369861,0.040290790652541604,0.03094273433611609,0.08251813285306206,0.09479333648508652,0.4322652057597524,0.15231854870656716,0.07057923703751875,0.23002546781006283,0.21559311489564825,0.21753335756228995,0.3819463757179577,0.08691219589919308,0.09794043434945532,0.08741954010260652,0.1630060533864511,0.2262337903318312,0.040247265535606105,0.5442123547941395,0.526628095712893,0.18249986602322624,0.24495707002361516,0.22862994864762173,0.17167702741220067,0.09759002374237326,0.313433154082971,0.13332523658194378,0.24118208145545078,0.1386760649211971,0.09178337491777575,0.43413359421771724,0.1386595140364634,0.05276686080303813,0.15408508399267737,0.1516563174820601,0.2409895908723696,0.44829296480913206,0.07252782788699916,0.07386434049807597,0.10793842801167862,0.16131994381669174,0.18787256493760437,0.10956722062507483,0.20931949685531248,0.25213320995532057,0.15224213921784133,0.37982628927701406,0.047847363020569224,0.17938357682508696,0.2108298468487635,0.5115791029047944,0.17562674700853775,0.087456363167599,0.14780688955948296,0.13255116860150232,0.6488831020404277,0.08355266089122824,0.013202054566919379,0.05512497008554462,0.09469075208559098,0.5653509376746494,0.08969320982010986,0.04373696897650335,0.2356692562454079,0.22140805353852674
7,0.5661099509410188,0.16653746282161494,0.08791977830858734,0.12715861006116816,0.1113188997503917,0.8070394744625756,0.07031904915472093,0.01250666824244422,0.03182345691423792,0.04014620987054846,0.3132266807363859,0.19050210620714153,0.14813572063549516,0.20221195407724296,0.23380376570094874,0.23139353938679388,0.26459027486688363,0.1540391414687722,0.1842875155828661,0.2901713259300564,0.29610999996873183,0.024178199140239418,0.08679326520148459,0.3219578921383557,0.46092497423343803,0.372092266462349,0.03839721843944236,0.2479567406637295,0.168194026498567,0.2208789411348318,0.37208941042432253,0.17763200258276557,0.18057582404336522,0.13492849407646917,0.1836356222810122,0.5449819694115366,0.05976670621978909,0.156005619446056,0.0796327231630729,0.10094619374380082,0.5738216163630189,0.06331549973201007,0.031683900331762924,0.09382721767921606,0.17462332330331556,0.129734963708782,0.2961925541854654,0.11969548952201248,0.30346842650782613,0.30830087744368234,0.5398913025301063,0.11865189736080324,0.08312033058132136,0.08470344213385807,0.17710624758557644,0.5647956491867959,0.07283303651614836,0.04522492525325815,0.21070282617549949,0.2395542461639945,0.595583046682075,0.16487338790516373,0.017392289046325074,0.0679381171876084,0.10242688969419284,0.4390775609131321,0.10301158269271841,0.08385107992317627,0.19241110895577002,0.27432614402670175
8,0.721578082591603,0.03499830291561442,0.03342746712853148,0.09030296149748558,0.14756148407407685,0.8985514100012433,0.015767153302466794,0.012646986275712983,0.044071573971086124,0.04989320105312082,0.5599054410576525,0.10789152715292911,0.049692937894122956,0.18836207735954077,0.25356116914826193,0.7379048430036957,0.10647357619021747,0.0759680181753221,0.05347931831392588,0.048748273385267965,0.41068878345023146,0.13837512965161722,0.09013265978092848,0.3034691243049634,0.2800310332140489,0.7488822393416744,0.03561189431249311,0.1300951398361622,0.10598418118935632,0.0806084953236096,0.4556641545936659,0.13806414417353371,0.21237923715557383,0.10611141594998336,0.12692675347906368,0.38363427436325165,0.36014160374995763,0.11925661798506601,0.06617904890023482,0.0748531464669616,0.4539797657439944,0.28077114884881854,0.09492886368112331,0.09758328994372131,0.08186952701898945,0.4089774967973729,0.1512768182106857,0.17545505005957107,0.1290455189039566,0.13814238940624834,0.22852156225293077,0.2252625202296948,0.08720945870872446,0.3241000904232178,0.3745532447741647,0.5644048816474034,0.04109310960599046,0.0763955722500501,0.25922034609585337,0.22114487285287943,0.7614965518862737,0.06535352003000934,0.020300771872843352,0.03791120745552258,0.06469637600770779,0.6665951061185078,0.12687038140113555,0.03953594106634548,0.1470525598153297,0.14584102636642687
9,0.3489822879623617,0.1386457469184162,0.09894803100910825,0.11334922448843135,0.1623192616511933,0.8217108264813161,0.06613903880517708,0.007751714950938345,0.07069434421054764,0.05739553659961974,0.3427328401589051,0.16776592466481616,0.09889035410464685,0.15819385718622778,0.20121021630498756,0.3535894605389527,0.15127046360466578,0.11806810015711733,0.24761952415592495,0.21074161548873915,0.24624869549325687,0.12688400729359822,0.07824103016713889,0.3766787120238393,0.44045768421611364,0.24465105488305328,0.1684912852911934,0.11452339454709291,0.19501698082271876,0.2105876316477482,0.5792096503894825,0.11534937504086705,0.08139331905304156,0.06330472159442739,0.06576428820390583,0.20864982943914112,0.1785042530377259,0.19785326093559183,0.2126747874716386,0.27514357971182785,0.32970012882120625,0.20442961117006372,0.10486488488676789,0.24218340867093838,0.21130129506645443,0.1652914767391981,0.1487241132611805,0.17918011613162774,0.3641343063464005,0.3559711526401322,0.24397637154399338,0.13336169084540064,0.13944243424790354,0.2715148853457415,0.35359496134427787,0.7041602693012495,0.034810726850733546,0.12127928315851523,0.08176110722438212,0.08062926064018584,0.738266432259453,0.10608272665759738,0.019036111902970616,0.06158416348868074,0.07224682008797603,0.4695623760897681,0.09364076025838666,0.08159836246621044,0.23593461841757987,0.24001106627401983
