,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,0.6489349242245958,0.07453570225524155,0.14397457792977209,0.11400670551491557,0.11700914776982915,0.4264421260407808,0.10893485177617258,0.14554497666361632,0.11760565074326608,0.12501594742330094,0.6525766048394388,0.02974381765434427,0.09611858112292691,0.10137972190988637,0.1189244124182834,0.34007118214585813,0.12249498246213891,0.2534929420893786,0.040527038091665024,0.0503086385172734,0.3398911395261328,0.05218632039526382,0.19888128055474388,0.27667812260034275,0.26041337682760846,0.5330108678616461,0.061332757253027295,0.11245355402839602,0.19401396787986078,0.19889953119475415,0.5524196470191871,0.07474034431672906,0.2311951813146892,0.06386137406196346,0.08736813691692058,0.4121907188165952,0.08831952471121512,0.39091033566457073,0.08275324053327238,0.07693938145196667,0.4148035574943125,0.06258096066894676,0.29597563424519585,0.1614877098390306,0.173596204232307,0.3893354949783887,0.04597683477734169,0.18162115486157202,0.22736019074059693,0.31031060415319084,0.5189647261350537,0.1199382150832966,0.14378353684635184,0.09257562337997936,0.08237887322824695,0.2161239234406035,0.1361348461396466,0.19991276269255842,0.26520421111846393,0.31073507955408614,0.353825891974945,0.02901146996385919,0.19974164677372955,0.28676384616533357,0.23718484118278158,1.0604516902500225,0.006161559058638796,0.010547310700956084,0.011779688745520578,0.012351756307872847
1,0.30151166367341375,0.07068279418120016,0.20776243279457438,0.16491863753376848,0.2013766034666207,0.18918277055628813,0.14143320036210322,0.3011343367330058,0.12414122594524571,0.1966549884900792,0.8777638152683856,0.008938043282266316,0.07486887640688257,0.02901689547060354,0.027645226619000905,0.40543277420091706,0.08298506340017095,0.28793185063005433,0.08981098663378387,0.07668506421595339,0.08631698272392326,0.09200700244553818,0.2787593947488857,0.3504836558098467,0.3290773400607762,0.2451217328004479,0.024115762039868566,0.28626618632532463,0.2819228139715494,0.2439077843602234,0.2173733867792922,0.010866050232627614,0.410582148848791,0.24017770841207986,0.1695639239252858,0.15681331248818398,0.022781826377159458,0.48232289317061455,0.17077885369161466,0.16699934861309448,0.021321439360690236,0.029563139393028938,0.6129934750598204,0.16001563546299827,0.1833749251776355,0.048885249653455046,0.03310902248385864,0.6433074345967795,0.18296007762961422,0.1703353498092029,0.08254518081126494,0.044145625323967465,0.4094579956690586,0.3471820277468435,0.32206666550230006,0.14070178769602282,0.30990819650273577,0.2785231989078167,0.1597049699630734,0.1462663061194663,0.4395657428961788,0.035248502220397854,0.4036363572517198,0.07246639712408594,0.07996356695202168,0.8823399181391269,0.02955691963978465,0.014745386251501446,0.012012961295971621,0.017483391908458382
2,0.8449187741072196,0.04067090396122415,0.03237963569310003,0.0523787664907529,0.04366078497561949,0.6964736877645119,0.07352127244776875,0.07385507380484473,0.07882918017202055,0.06763589378451063,0.7022785964738066,0.1058265333948516,0.07886624243924406,0.05485011466677331,0.058423640141512814,0.43949311728288654,0.09100715328754413,0.1866077968538117,0.12810206852364658,0.13282354791137949,0.18675252929845695,0.0765737012141248,0.20757579677655902,0.34272650212748307,0.3091917967489565,0.21066417864680406,0.17048995688698684,0.2448732408830702,0.0812229759984615,0.06739057542286811,0.2408443242801576,0.10833173414837974,0.38249140651877656,0.07325320868403556,0.060246872674516797,0.10568759297078685,0.04665622737257716,0.5799690293356555,0.1610361884614908,0.1423859439318533,0.40876431622545945,0.056286455250133684,0.1404112726836439,0.25894321340202126,0.27446237409239566,0.40587175037082796,0.06818759999709322,0.19646668821452667,0.20081079906681293,0.17858817815225023,0.15052901003876548,0.2594872906867713,0.17226555859425624,0.19784077954141369,0.21997530095770776,0.23053657715703244,0.1374344763421686,0.2069337346125551,0.14435851507963182,0.14402507911091053,0.31231547808932986,0.03981943936287867,0.2726080108617255,0.19503830266310845,0.2934791898014091,0.9833047569812736,0.01433575924329081,0.04213577675616232,0.04142718885378056,0.04412336654984025
3,0.47743669686218054,0.1561324233324495,0.0641715825367916,0.168012905314121,0.18140219381509093,0.6458570137437412,0.08095125316686898,0.07476778214516085,0.10631515154885572,0.09947343130315753,0.7849176499613415,0.06273943226756132,0.09812776141309675,0.08796668793288748,0.1003001736204919,0.7014636170952558,0.07611156281237319,0.03371443142662046,0.0870955666592419,0.07331040349613244,0.43943473789390275,0.06899882150817531,0.21923519030748365,0.1825512726393853,0.11494429139919109,0.3842743090740951,0.1657838091344848,0.10100733392864818,0.13240684419701806,0.10872069972835287,0.5898316882356893,0.036452523988793686,0.16097911234100915,0.05646890645750185,0.03773294713582214,0.07066611972689842,0.19508345770943109,0.37941797440881986,0.15105915470721812,0.1095908976108635,0.10077446940466005,0.2734092225808435,0.2630446225102794,0.15494421613717618,0.14533234549169272,0.06315841279513845,0.22256476569183997,0.2541126673788466,0.2155059358206698,0.20675448469843188,0.1596011451694309,0.12055050901713354,0.22516006078570622,0.2514699004083513,0.22037861053429986,0.5136195555911348,0.0667686557840269,0.08783692380874739,0.20482031985788038,0.17821137741442297,0.06528330176675494,0.2619709713682534,0.14142575254027864,0.23793827349255703,0.28002267881121423,0.9430206060499272,0.08702225917771084,0.04774841839568834,0.050593512549352605,0.0440633724283279
4,0.5660187377705401,0.12285711111238755,0.059850491242410986,0.10844609624294675,0.10290072796892016,0.3247166778196802,0.12412847229576805,0.213000512493805,0.09282831953233862,0.08391676425862016,0.5929975573399345,0.21468113156243193,0.043353629949614655,0.0845670493542031,0.0883246869003615,0.3165091276775666,0.2007811625156653,0.1410777326421641,0.06676213339680769,0.057567615875683695,0.13402428365597954,0.14385046630770248,0.252105233429645,0.2692738393895799,0.22407052865456395,0.02947745982006131,0.1317057879635765,0.5232472872357429,0.18460851229210026,0.14581973022873496,0.1504619567485136,0.1377348762364448,0.16581069171837265,0.24863267493821037,0.26232825622062067,0.2071097396898236,0.060925534767880034,0.45912464888370574,0.10888274388228225,0.1082571105985986,0.2492814144926073,0.14508784176344586,0.20102347212865285,0.15568061280545079,0.1576246323651103,0.2734373982689044,0.1557916708219173,0.14906551081094488,0.15102191112437058,0.1489761698010196,0.16768686565721366,0.08764046000820108,0.17943819608489286,0.35097069334519077,0.3723400207371028,0.1971197842060549,0.05324749166349429,0.33700475454662604,0.1988722222743409,0.20605017844469584,0.46231258153382293,0.06784183391714736,0.1667764959232184,0.26740403819973046,0.23859781814239728,0.8677253788331954,0.03520266627921725,0.03538879889039771,0.04383884308282293,0.0541082267434889
5,0.5948085838165803,0.06346375188867631,0.16052852219860345,0.04297650481315923,0.05688975907936237,0.3863531007450372,0.07512239078858311,0.14180849838381812,0.21914704921554826,0.21475213207930616,0.6249146825454661,0.06386278868386067,0.17172341647656997,0.0521609495857808,0.05490527171683175,0.36786930838056564,0.10036464174059491,0.22422427249269944,0.18389665581285863,0.16985552664471606,0.1691082647988967,0.1721842780866612,0.05484949533811859,0.3566762440109312,0.38706879485628803,0.4964156161539321,0.16861046677943037,0.11089966239372948,0.1343444684307716,0.16487886037131988,0.5665195134563763,0.06432999716734109,0.1902067660913283,0.05774892028235873,0.08544862440414017,0.247223803439643,0.06706954830392645,0.5154729710365136,0.04833154862877648,0.049771246062886194,0.2620042524620749,0.12795571587873494,0.3455242331453617,0.07457628640230643,0.0772157579250129,0.25618598216800764,0.0954564646191849,0.20428391797422898,0.16390662565161024,0.19264443728170705,0.36887890544619256,0.1843096524537644,0.1294858722621256,0.14909565586298382,0.21186052784518664,0.43096939567326864,0.12650648370355663,0.30856613634627383,0.07762170756286027,0.06526296082972201,0.8714152622290551,0.037188467831417715,0.03298491476113385,0.011193858130354199,0.01722397574238817,0.8556238345223613,0.056950313498596306,0.03086529849304826,0.017453118994810075,0.01716806376269109
6,0.48478322843843247,0.12404560094326998,0.24267271423191383,0.10772356887443933,0.1130898449733907,0.400345653760133,0.14350752951397264,0.06492983388071193,0.20205922225482342,0.22933793189200416,0.5969864653789964,0.07772711403652988,0.15255721816137313,0.08488705795671657,0.09486038104324382,0.817338292964406,0.04284590112295922,0.04350757098292449,0.018727143338880724,0.017701492059128392,0.10868051009342489,0.03981675674903566,0.3019748085817513,0.453954512478319,0.41446614004395216,0.1473441336525215,0.07383176106132146,0.32370488600887354,0.189389152906649,0.16540344070846225,0.3228377424638845,0.07199980450228424,0.20188282455968992,0.12511493043646832,0.11341744263178448,0.419577395383628,0.08161540071561983,0.2285968958512413,0.1111600091294542,0.10722283680651541,0.25539388907651955,0.14637960510497527,0.24065031588184174,0.1857691559829842,0.19491410642005222,0.3987423593390957,0.0969247712732384,0.22491383541631246,0.11423855825237819,0.10407484089378306,0.6535575636195853,0.061264820438400945,0.0993844548736092,0.0986902539625584,0.08330940965659642,0.43443058146784685,0.06405594184803046,0.20561907510340954,0.1388066026207573,0.16195516081201783,0.7677544528783807,0.04930656209345811,0.07426713564960744,0.059485580348476466,0.060566152249789826,0.7855359134309499,0.06698477898446946,0.02273970357820876,0.02959699670943947,0.024045686342948253
7,0.2909802070376239,0.0785851046765486,0.29628868346087445,0.09365938821194819,0.09016192430004631,0.11105477781652219,0.1522545562492174,0.3461347424851094,0.1426600626340088,0.13015736449332377,0.4841699098565273,0.04565928067267763,0.11959965305733503,0.13049996548637677,0.12740047659320858,0.821944153554049,0.031618623580867,0.04219276976422357,0.056273804340178514,0.06024799306835427,0.45905914066878917,0.040853108122553536,0.17737520159639594,0.1875776221954275,0.22366019154525743,0.37399561630098754,0.18810026986480502,0.19017783175285707,0.1572056275357214,0.15743870360525603,0.28499493239576,0.15924792851535138,0.28935066815665367,0.16937414189091335,0.11551089110910537,0.33605603256305355,0.035108063932096596,0.25638034316147756,0.13625347980806596,0.0892093562406504,0.23300409082163273,0.09128556744574097,0.17529391045477963,0.2529524592180217,0.28262395146161884,0.3591612591304073,0.06872987872724633,0.15929717458957077,0.2827564275591069,0.2974482179642025,0.2868101199908421,0.1734312382129854,0.2850272234955137,0.18095322512034334,0.20330992516850832,0.3191517430089834,0.22515619649055157,0.1510777182653396,0.17172495840023005,0.1512116429638565,0.4648130918965414,0.10878149023726298,0.16456624788254706,0.1069874089142788,0.16039064147048473,0.8782487245460826,0.0673754847817827,0.026160994988710197,0.026054133118297195,0.026357880794644087
8,0.8767876545410154,0.042579349582658015,0.04800958505904457,0.05377343973526316,0.054697100552739304,0.6497519316329354,0.03487492797305093,0.07310794455444829,0.06548882612587836,0.08670557004117299,0.5417885025102089,0.15110221804248905,0.04270696504879074,0.1376851295046515,0.08421472375886878,0.4601623934316305,0.10278257284032884,0.14947671685900785,0.16156423018938743,0.09575254386405854,0.6570475707812696,0.020759784854836885,0.1346183225729218,0.12062698751397746,0.07254815384235988,0.5052809090641213,0.029966850193822954,0.29394023007929093,0.11047556781792268,0.09107069742473868,0.16909033710887936,0.046035111928514505,0.321974047467375,0.207029661124803,0.12662928060487172,0.24181583434763024,0.11281720349172626,0.18494853625819574,0.19320033975622097,0.18774575544924632,0.243827317875122,0.24908957640636187,0.09950580412878525,0.24955321502196207,0.20094679981834354,0.23588930663736277,0.2812837302347258,0.18886755701999092,0.1641466698120677,0.1432060285053858,0.4025375115859698,0.02675334346745196,0.1109580716310618,0.30681466524813644,0.39350811671674507,0.6415370500637845,0.05962474828513179,0.14117385968017698,0.0750855374442247,0.10376781870071776,0.7841866429765127,0.0093509394126513,0.12286546818581935,0.0574415365705108,0.06113541597176102,0.8494115888184073,0.08161001033128432,0.02544716922679063,0.03984032670924629,0.042713310202763664
9,0.33954936356971904,0.2418731438070506,0.20399390739786477,0.17243253886702653,0.1681047589727439,0.7493799686109365,0.0460829347740461,0.12612723376983367,0.03402949172170919,0.04969588279774735,0.6905606616345132,0.10480611523424317,0.10431292757380685,0.062141262531214166,0.0677844495185847,0.5194028594903756,0.04377332294846642,0.2201881218164317,0.11041602159464596,0.09986080555372656,0.09071757010049267,0.16122844698876604,0.2458478764875886,0.2790252356732205,0.16324828667295593,0.8863665612069822,0.035610822740464405,0.0225297952703057,0.028115307310177688,0.022345077419356565,0.524773007015152,0.025769447541778526,0.19897688624815357,0.145958461042245,0.15530604299680495,0.2943787589139545,0.06092934366741693,0.20230292592724333,0.39799584939701993,0.3852907732313321,0.31540411623310055,0.17473645324235826,0.08921522207547775,0.3713467923122234,0.3847314711703454,0.20348624321430536,0.2890516645853377,0.15652465065268814,0.2803220892404844,0.2639853136436345,0.25419201370140954,0.1335900291106858,0.41328789969197227,0.1559190332485229,0.16661779589094283,0.269943232944972,0.10661688695822426,0.3536651099694661,0.0939515635271732,0.07262621695234639,0.5468818222114451,0.03924474976902352,0.1388436816196733,0.12795273767742726,0.1751340090852831,0.8956111318759138,0.04638467442427928,0.05807018399767658,0.05490994008406374,0.04618499486883156
