,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,0.4161914645071345,0.036662698713783,0.13371747042302237,0.3344833942876506,0.26338274313293014,0.7694749780234937,0.016495832793875655,0.07105918308739984,0.05389188389832875,0.06314309985163369,0.41946686578783865,0.1054368020405872,0.18427894092788571,0.2093179125136448,0.2021037029481002,0.6885949599373893,0.038472649590379694,0.09177597788995054,0.09369186824708907,0.10391346489329242,0.8178719732076559,0.055462315758414045,0.0031850640094344715,0.029101586778934128,0.02213021602286683,0.7643148378049287,0.08631069013371857,0.012506849848189224,0.06119910658725774,0.03858230804595508,0.5226017524707939,0.14507570940855172,0.07649617703286601,0.12069343087330732,0.11940325440919257,0.08246956427046472,0.2414959921656275,0.16043255189994152,0.44380092292914963,0.4281213264943895,0.2454827660188195,0.07472863730577746,0.1313603676791531,0.2999120717118064,0.26730536299306484,0.5512040511431213,0.05232846605719546,0.04566066070460143,0.2071945603296965,0.18477759376760114,0.7126050575006603,0.09691161266795341,0.030165137884834485,0.060135163761284964,0.055763579274666415,0.8632137538297743,0.03991761606034438,0.006886305604603998,0.021848511975856723,0.01272638584024267,0.8283491793350851,0.03343472684319928,0.011810286020385093,0.016347752587831738,0.01734586537972496,0.6360476007451373,0.11813922482754327,0.01668417340841955,0.0902787079928651,0.09257513037822948
1,0.7966639380530688,0.031670515680116716,0.037845641014932346,0.06687375945817182,0.07197699393999038,0.8437727882580179,0.09481981847003954,0.0711982470647351,0.029834423821772843,0.03579992299080636,0.6373680020445404,0.07711635589050261,0.027582958538327877,0.08136243162184387,0.09256840941240467,0.7112773162408915,0.05849947176449531,0.11909506783323673,0.06793727062820491,0.07073881455697449,0.909959027217003,0.016705298431411334,0.011061924745083582,0.009273522188716682,0.010738435693902405,0.7127454472526062,0.04098688517237318,0.0742041479383303,0.06915725004289398,0.06992213330590678,0.6788800299324095,0.04143773046040605,0.04789845376278102,0.04594164696674783,0.034173756507297065,0.6469587647371784,0.07072329062488275,0.026017287883308385,0.11287049119229856,0.11570138721174336,0.6650463336233182,0.044304508368309486,0.060345204707254296,0.063518805469389,0.05806710767453853,0.7206710886125985,0.03466089830513682,0.12620491249164767,0.04918220766641632,0.05952624181411416,0.6392253886090412,0.04897562678313625,0.021102201582012408,0.03271264982159753,0.031602969122025024,0.7918937545338168,0.0912370159480395,0.025994890512823443,0.02139832434521868,0.020427722895926852,0.8966709615808265,0.013767947603114223,0.008134784983688633,0.015450505951650588,0.014287565461973836,0.6619865692932386,0.07557188692323523,0.012021832890513047,0.04254265776052565,0.024773038965242727
2,0.4619899627426291,0.14427967154519256,0.07206474202407409,0.08841603616854624,0.062427203923201474,0.2245226228852066,0.32724658903361403,0.10948276566999081,0.087699580086539,0.088504117187146,0.7516955744672897,0.1268793806948256,0.09515055061085331,0.08781266202992703,0.09634008105937246,0.2288987979706408,0.256127354254038,0.12718912906485605,0.19286940604947833,0.1913988251685871,0.8012556115074185,0.08679961907863225,0.014275792842684465,0.012138780417350399,0.011149105972281073,0.48307920245093156,0.10833439734009889,0.17921671301475134,0.1233665996595053,0.11738655129696561,0.30007693556365067,0.21068488375034292,0.13207400759798033,0.15673966720836993,0.13643477142791566,0.3588568213705234,0.26007640810293,0.07214927849607199,0.17998561355773107,0.14542432801833594,0.4234275725644285,0.15901836331199445,0.20723304255985087,0.14000739279100968,0.0969837205541247,0.40812538986324687,0.16951534378258373,0.1721990071701675,0.10807011958727472,0.062350813240027836,0.8982128757617995,0.013722297357308373,0.02200064329518515,0.02762878901589012,0.022983828334069853,0.8737407326926886,0.10177603949531973,0.01621206205051999,0.01951501202412424,0.03131895456688955,0.9308162531626896,0.018726463505634734,0.016558435878042448,0.010535523861423812,0.017397780751359934,0.6118054386779178,0.1348544374361075,0.14154781536713204,0.058253296988108966,0.06453912471499747
3,0.11666246797229388,0.117403322537187,0.19380043756632048,0.4621649068667033,0.3328372279050671,0.6156818145119408,0.16983214179292044,0.07549812705740107,0.03128929725800822,0.017073368130822993,0.08862719890001285,0.32098605169689187,0.15354234597412963,0.29234635504148504,0.25953168139662464,0.715229692724627,0.11411190207632693,0.04556192964697907,0.032914729924493326,0.021665214762559077,0.7544629542035105,0.12382153353279543,0.05864850486952605,0.05837674914079241,0.03988339437293117,0.6099889295873453,0.09148840782988445,0.08033945111276625,0.10088662961054427,0.08254486767722383,0.579085654545668,0.03505689806077541,0.10285560845502814,0.14987933631100966,0.1126159589007564,0.30824062497350374,0.13164693001279115,0.12754346253720628,0.2189606070196701,0.20206354254289427,0.2947453219983088,0.31742936287202317,0.08589399100263187,0.24274700769923294,0.18217586458747584,0.6481351326764011,0.13903606234278956,0.07179977440612925,0.03685826345914953,0.03850344104684973,0.7557167254219791,0.11296064334358184,0.04554259621780665,0.019938806146171092,0.015885353945803354,0.7282888251700378,0.14907493024918067,0.02673954312234106,0.04968717746725765,0.04713650785110255,0.782928768394753,0.11056620071844508,0.03508849825889837,0.011121601138162513,0.009449100807620802,0.7587601195365286,0.06725239808466175,0.0354127080589621,0.034618678671431403,0.025867031642721586
4,0.6041023526532788,0.0493769516166104,0.0767501009913046,0.05655362463782459,0.06066559257867347,0.7451345660372072,0.07871621865106396,0.03710061324952596,0.012595492876901973,0.015363486841994414,0.6966749572829143,0.038775895760633526,0.007930943476199605,0.06475811912989285,0.07948022384393277,0.612530663182278,0.12850921212072386,0.028380726923182352,0.018212525702228467,0.022077717152319692,0.9444320218493905,0.022584586435000484,0.006183162949049869,0.026343671660707738,0.028804236620027127,0.4294984731572681,0.06091959830496575,0.09723966869248046,0.25408824231141813,0.3007752232357277,0.3980797769664886,0.4589379452262706,0.11322662885173007,0.06521894196616046,0.07168453920584114,0.6634510324213301,0.08555375517835133,0.052192587963969334,0.07065693055507707,0.042582173137466726,0.5884122329463894,0.12095384713523286,0.012896549444577474,0.03412840915599341,0.03733753795022592,0.4620725334057904,0.13614493631535646,0.0399942337832789,0.03887552318815265,0.05425952918758751,0.838758796835946,0.04847570118722107,0.02288799830956531,0.017955780123893175,0.021397621346640083,0.9920367337412077,0.02696996735224964,0.015600164726664817,0.03791487572806825,0.029990339969143794,0.8596590697577542,0.040030056082481696,0.025056364177360433,0.019054507988930717,0.019282855272481348,0.4257142887557299,0.2626512381752662,0.051597241770791266,0.13899770184111782,0.15549492821422375
5,0.58089687336687,0.09677140971529158,0.07772087632751234,0.055555010143984423,0.06027331831002452,0.7505029212746303,0.035824610512678684,0.06638578273528696,0.017282752283230243,0.013032238958691274,0.4618021863876152,0.1868739682354253,0.08799993250996448,0.11570029733716994,0.13333332217272342,0.7385435710780713,0.043899283707525834,0.05510276758691635,0.023260669446593694,0.022480632759995955,1.01093297874057,0.012440189132338906,0.030699311572513082,0.011942334686337144,0.01290737143071108,0.7920746397704648,0.03139784978988922,0.13490974216449445,0.10905970510224758,0.08648041372004862,0.598001628633585,0.15637503463310515,0.07683924998044409,0.09733063988451522,0.13968139822296585,0.34522616895776526,0.26068177259588604,0.07479052980759092,0.11126273160820127,0.11170259459428981,0.5515633601907382,0.13364719116291277,0.08815566115930651,0.07966238133785691,0.07721839299392527,0.75028149193341,0.06188866786941807,0.03784951393405127,0.03619888098442924,0.03342185422055203,0.8450758384871881,0.020460347704090703,0.0371627144018297,0.02075048313593651,0.019931725030634943,0.9207342520195343,0.018788168411869026,0.041969816274738954,0.07518037048202576,0.07648348728693413,0.8184083208148812,0.03290962447135247,0.025886490246915948,0.01673265541028716,0.01420382508902962,0.7512274948249966,0.060869359772365184,0.11189221198836162,0.08553240814322188,0.09016957275073421
6,0.42825068228756435,0.15000250228153736,0.1267363752988943,0.2148754332915411,0.1988040979752295,0.5360677192757332,0.06827846130787149,0.13746957516196737,0.12273641353255611,0.10966108461337502,0.35963052635786624,0.26857733080926244,0.09010252375599279,0.1386582997406685,0.09038912179615245,0.45007275081924736,0.18417382964451334,0.12581798865547542,0.18628346679862115,0.17830530309583914,0.9979989111339671,0.027579509068453974,0.05260965065381234,0.03651447725316112,0.03678580865831527,0.5464197843839681,0.056933637229393624,0.15689274673345857,0.15246106646667287,0.14706564860204716,0.37197125755497606,0.08267256268364477,0.07135474022594342,0.2978258701066198,0.2728470517472799,0.47561719304117556,0.21532846557741603,0.052416051428306076,0.06941756711154404,0.07161996033272917,0.5956628181607968,0.21273173248967445,0.022370097969910355,0.04900534636834514,0.046179623420248006,0.3218678600585269,0.24750066283188588,0.05452955598639897,0.17819686760787692,0.18324145047646953,0.7736351212374186,0.08270773486439022,0.05900051401062455,0.07471071789582982,0.08432979964661434,0.9327946523880885,0.06843864364148851,0.03305358266030252,0.019487905344872186,0.01954278723758272,0.7170454544595417,0.04646330980861441,0.1475772088252425,0.08049290983839077,0.08100634925685446,0.44573343341589405,0.14915546744925962,0.11467707537221708,0.13358729398444205,0.12555079684526785
7,0.48639815705962014,0.08861025379433708,0.08622271449157777,0.06162904526833858,0.04868013834410974,0.6859978161875006,0.11020070946426647,0.04508066894063712,0.01937663878101885,0.014530712001137286,0.8086403528247789,0.03054238376509243,0.027139128602357798,0.05413122225488193,0.0467619164429995,0.7328308107570839,0.07726564218390236,0.045776730569026064,0.03283864925958498,0.028611088475658162,0.9738968274368844,0.06830908232504808,0.008498988394307044,0.020348431814000253,0.02242153557814869,0.8795377094370225,0.06599445851890874,0.01460857895454899,0.05336225713483799,0.05180088096952933,0.5400560292475652,0.18975091760045132,0.05673800074113481,0.1463284996624724,0.1775684285752896,0.536341153804141,0.09044101276151814,0.08724567387558978,0.15802408146471172,0.14536303041262555,0.7491230121224061,0.031310481796519414,0.03732193822589072,0.10255436111063329,0.08318838695348883,0.7782993617193726,0.11838931583010534,0.01692796550573591,0.024851494955463595,0.022899955375945844,0.9173401377652125,0.05675354557315173,0.023924238635821753,0.013001561329185958,0.010448446947004869,1.0052372637079525,0.011249858842748877,0.004652902956928443,0.013528675177864572,0.01723397031841515,0.8622961044551432,0.06629538847120808,0.017681201875918342,0.014358454590528176,0.014873893761228153,0.7481580717766751,0.11589641730245227,0.03254154733884292,0.06515652003248572,0.0790064014659774
8,0.7111237215882189,0.040653907457374114,0.0625067540089836,0.08462496551155883,0.08103296097135053,0.7567039356852273,0.10138137301129506,0.025234666001759797,0.03862745686477773,0.03146393380254534,0.7573618134958408,0.0426656032778067,0.03478972634942043,0.03232141451867911,0.03443150190378872,0.7435132331565619,0.070066363344119,0.02215686067375956,0.06286507310479422,0.07983302791705213,0.27220344131828567,0.3116705264444377,0.09091342807132097,0.20964904572135654,0.2196509607294207,0.6657628046683953,0.08728889087743162,0.08897890231962172,0.10767203211424056,0.1494630842438279,0.34585663631746066,0.08889259122661068,0.21465329180698317,0.1015321663113787,0.0989238835882884,0.31609146712112035,0.05734803506614476,0.12279749211444378,0.222789572631788,0.3252779558710118,0.8111828819937456,0.02161002940782661,0.02740130536214001,0.06397213558472482,0.06915638556701745,0.7753280135177089,0.05513925305808157,0.02933042605414114,0.07984720859910815,0.07403331927979902,0.5908520184691753,0.19366767494283754,0.0714668233056373,0.03239909147322234,0.026369512476807484,0.9467953744108827,0.01593109366691128,0.028168908064942422,0.06357208495763239,0.058216640171862885,0.6839138780696858,0.10273028085599817,0.0814377984265524,0.029226765652961454,0.026183410545460823,0.6383214082554777,0.14746713825618854,0.10053443696840418,0.07732023556671104,0.05429261574904994
9,0.45384113997952386,0.02958023724215586,0.1744530031877146,0.323805721166222,0.2166934976579246,0.8543219417918704,0.05241171192207129,0.054209898516624,0.06259552187933035,0.057423666991572836,0.6598198688722355,0.14861955538162877,0.0372529520345583,0.08645251552011016,0.06987426175546277,0.8964744027318863,0.0281058250190696,0.056422318805547954,0.15680801205898623,0.1638968635940768,0.6111608694417838,0.03875100359639653,0.029271529633730087,0.238056749615061,0.23068954615546172,0.7518914326930569,0.051661927354178724,0.07408832936436785,0.0720860209730606,0.07151429034976439,0.42904915337429567,0.21344545759364386,0.08723225022323712,0.1496359084943887,0.12717869207141208,0.5626003774601144,0.09833622051248127,0.11470476186457104,0.1219862554180621,0.11493387359559248,0.6289043271942926,0.03976353143084191,0.123168951972281,0.23176591669550992,0.25353668529725853,0.9327719741142831,0.04221124816748478,0.02760064517276137,0.1453448253047075,0.14676598506064126,0.8362650705648553,0.054687682490905026,0.022909333130819522,0.019420970915632444,0.022342450892651473,0.9285200208838179,0.08811132121219736,0.03159336627143569,0.035572826867244625,0.036979141057303586,0.8626185863894836,0.03142715461137057,0.04025895279644165,0.04404693184674259,0.05156107553799219,0.7561500720685479,0.07983006011603253,0.04489219700961222,0.09066011210477191,0.09403811917312907
